ensembl_gene_id	rnorvegicus_homolog_ensembl_gene	rnorvegicus_homolog_dn	rnorvegicus_homolog_ds	rnorvegicus_homolog_orthology_type	dnds
ENSG00000013563	ENSRNOG00000055641	0.2094	1.0973	ortholog_one2one	0.19083204228561
ENSG00000013573	ENSRNOG00000051528	0.15	0.9127	ortholog_one2one	0.164347540265147
ENSG00000013583	ENSRNOG00000000024	0.0744	0.6913	ortholog_one2one	0.10762331838565
ENSG00000013588	ENSRNOG00000008412	0.1545	0.8149	ortholog_one2one	0.189593815192048
ENSG00000013810	ENSRNOG00000017259	0.3411	1.17	ortholog_one2one	0.291538461538462
ENSG00000014123	ENSRNOG00000007831	0.0483	0.5077	ortholog_one2one	0.0951349221981485
ENSG00000014164	ENSRNOG00000007684	0.1851	0.7123	ortholog_one2one	0.259862417520708
ENSG00000014216	ENSRNOG00000020935	0.0555	0.8947	ortholog_one2one	0.0620319660221303
ENSG00000014257	ENSRNOG00000011820	0.1367	0.556	ortholog_one2one	0.245863309352518
ENSG00000014641	ENSRNOG00000008103	0.0145	0.4905	ortholog_one2one	0.0295616717635066
ENSG00000014824	ENSRNOG00000002246	0.0641	0.5059	ortholog_one2one	0.126704882387824
ENSG00000014914	ENSRNOG00000021176	0.07	0.4332	ortholog_one2one	0.161588180978763
ENSG00000015133	ENSRNOG00000004482	0.0797	0.905	ortholog_one2one	0.0880662983425414
ENSG00000015153	ENSRNOG00000004773	0.0391	0.6881	ortholog_one2one	0.056823136172068
ENSG00000015171	ENSRNOG00000014670	0.0079	0.4587	ortholog_one2one	0.0172225855679093
ENSG00000015285	ENSRNOG00000031058	0.0781	0.4754	ortholog_one2one	0.164282709297434
ENSG00000015413	ENSRNOG00000015880	0.1616	1.0737	ortholog_one2one	0.150507590574648
ENSG00000015475	ENSRNOG00000012439	0.2819	0.7445	ortholog_one2one	0.378643384822028
ENSG00000015520	ENSRNOG00000049955	0.1325	0.8164	ortholog_one2one	0.162297893189613
ENSG00000015532	ENSRNOG00000003728	0.0325	0.4687	ortholog_one2one	0.0693407296778323
ENSG00000015592	ENSRNOG00000053334	0.0102	0.7782	ortholog_one2one	0.0131071703932151
ENSG00000016391	ENSRNOG00000015859	0.085	0.8949	ortholog_one2one	0.0949826796290088
ENSG00000016402	ENSRNOG00000012286	0.2634	0.6241	ortholog_one2one	0.422047748758212
ENSG00000016490	ENSRNOG00000060831	0.1633	0.719	ortholog_one2one	0.227121001390821
ENSG00000016602	ENSRNOG00000029889	0.2033	0.6642	ortholog_one2one	0.306082505269497
ENSG00000016864	ENSRNOG00000018179	0.0596	0.3583	ortholog_one2one	0.166341054981859
ENSG00000017260	ENSRNOG00000013305	0.0158	0.4337	ortholog_one2one	0.0364307124740604
ENSG00000017427	ENSRNOG00000004517	0.0618	0.6069	ortholog_one2one	0.10182896688087
ENSG00000017483	ENSRNOG00000027767	0.0637	0.5182	ortholog_one2one	0.122925511385565
ENSG00000018189	ENSRNOG00000003428	0.0448	0.4661	ortholog_one2one	0.0961167131516842
ENSG00000018236	ENSRNOG00000004438	0.0229	0.7336	ortholog_one2one	0.0312159214830971
ENSG00000018280	ENSRNOG00000014956	0.0704	0.9554	ortholog_one2one	0.0736864140674063
ENSG00000018408	ENSRNOG00000016617	0.0396	0.49	ortholog_one2one	0.0808163265306123
ENSG00000018510	ENSRNOG00000001547	0.0532	0.3413	ortholog_one2one	0.155874597128626
ENSG00000018610	ENSRNOG00000012564	0.0021	0.4358	ortholog_one2one	0.00481872418540615
ENSG00000018625	ENSRNOG00000007290	0.0039	0.593	ortholog_one2one	0.00657672849915683
ENSG00000018699	ENSRNOG00000042932	0.0866	0.5197	ortholog_one2one	0.166634596882817
ENSG00000019102	ENSRNOG00000033490	0.0925	0.4549	ortholog_one2one	0.203341393712904
ENSG00000019144	ENSRNOG00000026985	0.0243	0.5848	ortholog_one2one	0.0415526675786594
ENSG00000019169	ENSRNOG00000049303	0.2527	0.5239	ortholog_one2one	0.482343958770758
ENSG00000019186	ENSRNOG00000013062	0.096	0.978	ortholog_one2one	0.098159509202454
ENSG00000019485	ENSRNOG00000008674	0.0289	0.8243	ortholog_one2one	0.0350600509523232
ENSG00000019505	ENSRNOG00000008000	0.0532	0.6467	ortholog_one2one	0.0822638008350085
ENSG00000019582	ENSRNOG00000018735	0.1185	0.6392	ortholog_one2one	0.185387984981227
ENSG00000019991	ENSRNOG00000007027	0.0476	0.4807	ortholog_one2one	0.0990222592053256
ENSG00000019995	ENSRNOG00000017294	0.0032	0.2934	ortholog_one2one	0.010906612133606
ENSG00000020129	ENSRNOG00000011751	0.0104	0.4522	ortholog_one2one	0.0229986731534719
ENSG00000020181	ENSRNOG00000012991	0.0622	0.8342	ortholog_one2one	0.0745624550467514
ENSG00000020256	ENSRNOG00000012762	0.055	1.0246	ortholog_one2one	0.0536794846769471
ENSG00000020426	ENSRNOG00000007267	0.0178	0.6291	ortholog_one2one	0.0282943888094103
ENSG00000020577	ENSRNOG00000010489	0.0222	0.3546	ortholog_one2one	0.0626057529610829
ENSG00000020633	ENSRNOG00000054217	0.0344	0.9239	ortholog_one2one	0.037233466825414
ENSG00000020922	ENSRNOG00000009506	0.0577	0.89	ortholog_one2one	0.0648314606741573
ENSG00000021300	ENSRNOG00000018627	0.0351	0.527	ortholog_one2one	0.0666034155597723
ENSG00000021488	ENSRNOG00000012344	0.0707	0.8245	ortholog_one2one	0.085748938750758
ENSG00000021574	ENSRNOG00000027136	0.0343	0.406	ortholog_one2one	0.0844827586206896
ENSG00000021762	ENSRNOG00000020713	0.0784	1.3141	ortholog_one2one	0.0596606042158131
ENSG00000021776	ENSRNOG00000008912	0.0233	0.6153	ortholog_one2one	0.0378677068096863
ENSG00000021826	ENSRNOG00000013704	0.0234	0.4552	ortholog_one2one	0.0514059753954306
ENSG00000021852	ENSRNOG00000007639	0.1335	0.6151	ortholog_one2one	0.217037880019509
ENSG00000022267	ENSRNOG00000000875	0.0193	0.157	ortholog_one2one	0.122929936305732
ENSG00000022277	ENSRNOG00000005083	0.0687	0.7746	ortholog_one2one	0.0886909372579396
ENSG00000022355	ENSRNOG00000003512	0.0061	0.4592	ortholog_one2one	0.0132839721254355
ENSG00000022556	ENSRNOG00000049759	0.5119	1.1602	ortholog_one2one	0.441217031546285
ENSG00000022567	ENSRNOG00000007818	0.0774	0.8784	ortholog_one2one	0.0881147540983607
ENSG00000022840	ENSRNOG00000001172	0.0372	0.2905	ortholog_one2one	0.128055077452668
ENSG00000022976	ENSRNOG00000031661	0.3675	0.6228	ortholog_one2one	0.590077071290944
ENSG00000023041	ENSRNOG00000036576	0.0386	0.4864	ortholog_one2one	0.079358552631579
ENSG00000023171	ENSRNOG00000053577	0.0202	0.5424	ortholog_one2one	0.0372418879056047
ENSG00000023191	ENSRNOG00000016416	0.1557	1.1392	ortholog_one2one	0.136674859550562
ENSG00000023228	ENSRNOG00000011849	0.0247	0.3486	ortholog_one2one	0.0708548479632817
ENSG00000023287	ENSRNOG00000006833	0.0537	0.4399	ortholog_one2one	0.122073198454194
ENSG00000023318	ENSRNOG00000005841	0.0331	0.3796	ortholog_one2one	0.0871970495258166
ENSG00000023330	ENSRNOG00000056596	0.0645	0.4767	ortholog_one2one	0.13530522341095
ENSG00000023445	ENSRNOG00000005731	0.1511	0.8346	ortholog_one2one	0.181044811885933
ENSG00000023516	ENSRNOG00000009987	0.1505	0.5121	ortholog_one2one	0.293887912517087
ENSG00000023608	ENSRNOG00000009296	0.126	0.9307	ortholog_one2one	0.135381970559794
ENSG00000023697	ENSRNOG00000007570	0.0469	0.6429	ortholog_one2one	0.0729506921760771
ENSG00000023839	ENSRNOG00000046727	0.1399	0.5289	ortholog_one2one	0.26451124976366
ENSG00000023892	ENSRNOG00000000502	0.0331	0.7811	ortholog_one2one	0.0423761362181539
ENSG00000023902	ENSRNOG00000021170	0.055	0.5073	ortholog_one2one	0.108417110191208
ENSG00000023909	ENSRNOG00000013409	0.0218	0.3021	ortholog_one2one	0.0721615359152599
ENSG00000024048	ENSRNOG00000015813	0.0606	0.7218	ortholog_one2one	0.0839567747298421
ENSG00000024526	ENSRNOG00000009503	0.0895	0.4053	ortholog_one2one	0.220824080927708
ENSG00000024862	ENSRNOG00000053347	0.0423	0.7569	ortholog_one2one	0.0558858501783591
ENSG00000025039	ENSRNOG00000007331	0.0267	0.6379	ortholog_one2one	0.0418560902962847
ENSG00000025156	ENSRNOG00000000808	0.0237	0.3503	ortholog_one2one	0.0676562946046246
ENSG00000025293	ENSRNOG00000019948	0.0583	0.4062	ortholog_one2one	0.143525356967011
ENSG00000025434	ENSRNOG00000013172	0.0574	0.5157	ortholog_one2one	0.111305022299787
ENSG00000025708	ENSRNOG00000032394	0.1207	1.0427	ortholog_one2one	0.115757168888463
ENSG00000025770	ENSRNOG00000009598	0.111	0.7995	ortholog_one2one	0.138836772983114
ENSG00000025772	ENSRNOG00000029799	0.0574	0.3354	ortholog_one2one	0.171138938580799
ENSG00000025796	ENSRNOG00000000314	0.0194	0.464	ortholog_one2one	0.0418103448275862
ENSG00000025800	ENSRNOG00000000127	0.0027	0.3127	ortholog_one2one	0.00863447393668052
ENSG00000026025	ENSRNOG00000018087	0.0102	0.4572	ortholog_one2one	0.0223097112860892
ENSG00000026103	ENSRNOG00000019142	0.3898	1.0532	ortholog_one2one	0.370110140524117
ENSG00000026508	ENSRNOG00000006094	0.1752	0.3893	ortholog_one2one	0.450038530696121
ENSG00000026652	ENSRNOG00000017731	0.0774	0.7691	ortholog_one2one	0.100637108308412
ENSG00000026751	ENSRNOG00000023209	0.4296	0.7315	ortholog_one2one	0.587286397812714
ENSG00000027001	ENSRNOG00000013876	0.0764	0.6916	ortholog_one2one	0.110468478889532
ENSG00000027644	ENSRNOG00000057702	0.0561	0.67	ortholog_one2one	0.0837313432835821
ENSG00000027697	ENSRNOG00000012074	0.4173	0.6839	ortholog_one2one	0.610176926451236
ENSG00000027847	ENSRNOG00000021886	0.0374	0.7067	ortholog_one2one	0.0529220319796236
ENSG00000027869	ENSRNOG00000013294	0.2493	0.8332	ortholog_one2one	0.299207873259722
ENSG00000028116	ENSRNOG00000007864	0.2004	0.7061	ortholog_one2one	0.283812491148563
ENSG00000028137	ENSRNOG00000016575	0.2663	0.7465	ortholog_one2one	0.356731413261889
ENSG00000028203	ENSRNOG00000006514	0.1024	0.5511	ortholog_one2one	0.185810197786246
ENSG00000028277	ENSRNOG00000055650	0.0098	0.2433	ortholog_one2one	0.0402794903411426
ENSG00000028310	ENSRNOG00000015676	0.0357	0.8888	ortholog_one2one	0.0401665166516652
ENSG00000028528	ENSRNOG00000017029	0.0414	0.4621	ortholog_one2one	0.0895909976195629
ENSG00000029153	ENSRNOG00000001830	0.2323	0.812	ortholog_one2one	0.286083743842365
ENSG00000029363	ENSRNOG00000058050	0.0542	0.5155	ortholog_one2one	0.105140640155189
ENSG00000029364	ENSRNOG00000005052	0.0262	0.2766	ortholog_one2one	0.0947216196673897
ENSG00000029534	ENSRNOG00000018241	0.0507	0.6902	ortholog_one2one	0.0734569689944943
ENSG00000029559	ENSRNOG00000002158	0.2242	1.0608	ortholog_one2one	0.211349924585219
ENSG00000029639	ENSRNOG00000056223	0.084	0.4675	ortholog_one2one	0.179679144385027
ENSG00000029725	ENSRNOG00000005015	0.0219	0.4234	ortholog_one2one	0.0517241379310345
ENSG00000030066	ENSRNOG00000028215	0.0519	0.4446	ortholog_one2one	0.116734143049933
ENSG00000030110	ENSRNOG00000000485	0.1384	0.7218	ortholog_one2one	0.191742865059573
ENSG00000030304	ENSRNOG00000033567	0.0345	0.4843	ortholog_one2one	0.0712368366714846
ENSG00000030419	ENSRNOG00000027430	0.0142	0.1984	ortholog_one2one	0.0715725806451613
ENSG00000030582	ENSRNOG00000021031	0.1484	0.7315	ortholog_one2one	0.202870813397129
ENSG00000031003	ENSRNOG00000020384	0.0555	0.4372	ortholog_one2one	0.126944190301921
ENSG00000031081	ENSRNOG00000003088	0.1199	0.4613	ortholog_one2one	0.259917624105788
ENSG00000031691	ENSRNOG00000056226	0.4478	1.1081	ortholog_one2one	0.404115152062088
ENSG00000031698	ENSRNOG00000020255	0.0245	0.4346	ortholog_one2one	0.0563736769443166
ENSG00000031823	ENSRNOG00000049785	0.1357	0.9118	ortholog_one2one	0.148826497038824
ENSG00000032219	ENSRNOG00000026239	0.079	0.7275	ortholog_one2one	0.108591065292096
ENSG00000032389	ENSRNOG00000009285	0.0386	0.8409	ortholog_one2one	0.0459031989535022
ENSG00000032444	ENSRNOG00000000977	0.031	0.8692	ortholog_one2one	0.0356649792913023
ENSG00000032742	ENSRNOG00000009278	0.0551	0.5957	ortholog_one2one	0.0924962229310055
ENSG00000033030	ENSRNOG00000001243	0.1246	0.5944	ortholog_one2one	0.209623149394347
ENSG00000033100	ENSRNOG00000010466	0.026	0.4382	ortholog_one2one	0.059333637608398
ENSG00000033122	ENSRNOG00000011980	0.0226	0.4142	ortholog_one2one	0.0545630130371801
ENSG00000033170	ENSRNOG00000008451	0.0146	0.3231	ortholog_one2one	0.0451872485298669
ENSG00000033178	ENSRNOG00000021931	0.0554	0.4592	ortholog_one2one	0.120644599303136
ENSG00000033327	ENSRNOG00000011882	0.0367	0.5065	ortholog_one2one	0.0724580454096743
ENSG00000033627	ENSRNOG00000036814	0.0182	0.6003	ortholog_one2one	0.0303181742462102
ENSG00000033800	ENSRNOG00000034272	0.0184	0.3528	ortholog_one2one	0.0521541950113379
ENSG00000033867	ENSRNOG00000005957	0.0327	0.4584	ortholog_one2one	0.0713350785340314
ENSG00000034053	ENSRNOG00000016358	0.0397	0.8798	ortholog_one2one	0.0451238917935895
ENSG00000034239	ENSRNOG00000050091	0.0542	0.4053	ortholog_one2one	0.13372810264002
ENSG00000034533	ENSRNOG00000013059	0.1244	0.3466	ortholog_one2one	0.358915175995384
ENSG00000034677	ENSRNOG00000009658	0.037	0.4929	ortholog_one2one	0.0750659362953946
ENSG00000034693	ENSRNOG00000015660	0.0281	0.5478	ortholog_one2one	0.0512960934647682
ENSG00000034971	ENSRNOG00000003221	0.1156	0.6965	ortholog_one2one	0.16597272074659
ENSG00000035115	ENSRNOG00000005522	0.0411	0.651	ortholog_one2one	0.0631336405529954
ENSG00000035141	ENSRNOG00000016273	0.0483	0.6265	ortholog_one2one	0.0770949720670391
ENSG00000035403	ENSRNOG00000010765	0.0083	0.4036	ortholog_one2one	0.0205649157581764
ENSG00000035499	ENSRNOG00000010701	0.032	0.5563	ortholog_one2one	0.0575229192881539
ENSG00000035664	ENSRNOG00000017332	0.1323	0.77	ortholog_one2one	0.171818181818182
ENSG00000035681	ENSRNOG00000010234	0.0519	0.5217	ortholog_one2one	0.0994824611845888
ENSG00000035687	ENSRNOG00000004481	0.0132	0.422	ortholog_one2one	0.0312796208530806
ENSG00000035720	ENSRNOG00000002014	0.0822	0.482	ortholog_one2one	0.170539419087137
ENSG00000035862	ENSRNOG00000003148	0.0076	0.5831	ortholog_one2one	0.0130337849425484
ENSG00000035928	ENSRNOG00000002855	0.1	0.5328	ortholog_one2one	0.187687687687688
ENSG00000036054	ENSRNOG00000001642	0.0258	0.4396	ortholog_one2one	0.0586897179253867
ENSG00000036257	ENSRNOG00000015633	0.0017	0.3053	ortholog_one2one	0.00556829348182116
ENSG00000036473	ENSRNOG00000003370	0.0432	0.3794	ortholog_one2one	0.113863995782815
ENSG00000036530	ENSRNOG00000007147	0.0227	0.542	ortholog_one2one	0.0418819188191882
ENSG00000036549	ENSRNOG00000050321	0.0629	0.3639	ortholog_one2one	0.172849683979115
ENSG00000036565	ENSRNOG00000011992	0.097	0.4935	ortholog_one2one	0.196555217831814
ENSG00000036672	ENSRNOG00000006663	0.0502	0.4299	ortholog_one2one	0.116771342172598
ENSG00000036828	ENSRNOG00000002265	0.0321	0.6956	ortholog_one2one	0.0461472110408281
ENSG00000037042	ENSRNOG00000006494	0.021	0.6491	ortholog_one2one	0.0323524880603913
ENSG00000037280	ENSRNOG00000002511	0.0655	0.8622	ortholog_one2one	0.0759684527951751
ENSG00000037474	ENSRNOG00000017254	0.0753	0.7201	ortholog_one2one	0.104568809887516
ENSG00000037637	ENSRNOG00000014305	0.0205	0.4037	ortholog_one2one	0.0507802823879118
ENSG00000037749	ENSRNOG00000002443	0.0905	0.5936	ortholog_one2one	0.152459568733154
ENSG00000037757	ENSRNOG00000026211	0.0727	0.8154	ortholog_one2one	0.08915869511896
ENSG00000037897	ENSRNOG00000047895	0.0515	0.4343	ortholog_one2one	0.118581625604421
ENSG00000037965	ENSRNOG00000028619	0.0017	0.2277	ortholog_one2one	0.00746596398770312
ENSG00000038002	ENSRNOG00000000108	0.1034	0.4367	ortholog_one2one	0.236775818639799
ENSG00000038210	ENSRNOG00000003924	0.0986	0.4324	ortholog_one2one	0.228029602220166
ENSG00000038219	ENSRNOG00000050437	0.1974	0.6691	ortholog_one2one	0.295023165446122
ENSG00000038274	ENSRNOG00000003177	0.0271	0.485	ortholog_one2one	0.0558762886597938
ENSG00000038295	ENSRNOG00000033528	0.0323	0.5736	ortholog_one2one	0.0563110181311018
ENSG00000038358	ENSRNOG00000024025	0.0431	0.4792	ortholog_one2one	0.0899415692821369
ENSG00000038382	ENSRNOG00000012148	0.017	0.5819	ortholog_one2one	0.0292146416910122
ENSG00000038427	ENSRNOG00000029212	0.273	0.5592	ortholog_one2one	0.488197424892704
ENSG00000038532	ENSRNOG00000057378	0.0654	0.6691	ortholog_one2one	0.0977432371842774
ENSG00000038945	ENSRNOG00000012779	0.2187	0.6548	ortholog_one2one	0.333995113011607
ENSG00000039068	ENSRNOG00000020151	0.1211	0.7496	ortholog_one2one	0.161552828175027
ENSG00000039123	ENSRNOG00000010125	0.0187	0.6249	ortholog_one2one	0.0299247879660746
ENSG00000039139	ENSRNOG00000048363	0.0649	0.5934	ortholog_one2one	0.109369733737782
ENSG00000039523	ENSRNOG00000017604	0.1149	0.4773	ortholog_one2one	0.240729101194217
ENSG00000039537	ENSRNOG00000024115	0.1366	0.544	ortholog_one2one	0.251102941176471
ENSG00000039560	ENSRNOG00000028872	0.0971	0.5372	ortholog_one2one	0.180752047654505
ENSG00000039600	ENSRNOG00000006098	0.1389	0.3791	ortholog_one2one	0.366394091268795
ENSG00000039650	ENSRNOG00000020318	0.1091	0.8359	ortholog_one2one	0.130518004545998
ENSG00000039987	ENSRNOG00000003737	0.0541	1.2231	ortholog_one2one	0.0442318698389339
ENSG00000040199	ENSRNOG00000016108	0.0424	0.4636	ortholog_one2one	0.091458153580673
ENSG00000040275	ENSRNOG00000007292	0.1748	0.7396	ortholog_one2one	0.236343969713359
ENSG00000040341	ENSRNOG00000042458	0.1235	0.5606	ortholog_one2one	0.220299678915448
ENSG00000040487	ENSRNOG00000017706	0.0784	0.6722	ortholog_one2one	0.116631954775364
ENSG00000040531	ENSRNOG00000028688	0.1157	0.6617	ortholog_one2one	0.174852652259332
ENSG00000040608	ENSRNOG00000030920	0.0596	0.9409	ortholog_one2one	0.0633436071846105
ENSG00000040633	ENSRNOG00000017657	0.0352	0.3328	ortholog_one2one	0.105769230769231
ENSG00000040731	ENSRNOG00000009771	0.0191	0.6654	ortholog_one2one	0.0287045386233844
ENSG00000040933	ENSRNOG00000017660	0.0151	0.5202	ortholog_one2one	0.0290272971933872
ENSG00000041353	ENSRNOG00000012176	0.0329	0.5067	ortholog_one2one	0.0649299388198145
ENSG00000041357	ENSRNOG00000013493	0.0034	0.4449	ortholog_one2one	0.00764216677905147
ENSG00000041515	ENSRNOG00000016483	0.1366	0.8749	ortholog_one2one	0.156132129386216
ENSG00000041802	ENSRNOG00000001727	0.0977	0.5481	ortholog_one2one	0.178252143769385
ENSG00000041880	ENSRNOG00000012865	0.1126	0.9064	ortholog_one2one	0.124227714033539
ENSG00000041982	ENSRNOG00000058645	0.0695	0.5866	ortholog_one2one	0.118479372655984
ENSG00000041988	ENSRNOG00000026840	0.1418	0.9329	ortholog_one2one	0.151999142458999
ENSG00000042062	ENSRNOG00000010791	0.1584	0.9611	ortholog_one2one	0.164811153886172
ENSG00000042088	ENSRNOG00000003831	0.1091	0.5742	ortholog_one2one	0.190003483106931
ENSG00000042286	ENSRNOG00000059445	0.0479	0.7394	ortholog_one2one	0.0647822558831485
ENSG00000042304	ENSRNOG00000057256	0.9856	56.1985	ortholog_one2one	0.0175378346397146
ENSG00000042317	ENSRNOG00000003955	0.1994	0.6381	ortholog_one2one	0.312490205296975
ENSG00000042445	ENSRNOG00000014090	0.1097	0.5859	ortholog_one2one	0.187233316265574
ENSG00000042493	ENSRNOG00000013668	0.034	0.686	ortholog_one2one	0.0495626822157434
ENSG00000042753	ENSRNOG00000015865	0.0061	0.8981	ortholog_one2one	0.00679211669079167
ENSG00000042781	ENSRNOG00000003738	0.1807	0.6221	ortholog_one2one	0.290467770454911
ENSG00000042813	ENSRNOG00000027801	0.1101	0.4894	ortholog_one2one	0.224969350224765
ENSG00000042832	ENSRNOG00000006104	0.1729	0.6327	ortholog_one2one	0.273273273273273
ENSG00000042980	ENSRNOG00000014518	0.2058	0.8575	ortholog_one2one	0.24
ENSG00000043039	ENSRNOG00000008592	0.0656	0.6595	ortholog_one2one	0.0994692949203942
ENSG00000043093	ENSRNOG00000012734	0.0066	0.2035	ortholog_one2one	0.0324324324324324
ENSG00000043143	ENSRNOG00000004956	0.0455	0.553	ortholog_one2one	0.0822784810126582
ENSG00000043355	ENSRNOG00000054879	0.0049	0.8742	ortholog_one2one	0.00560512468542668
ENSG00000043462	ENSRNOG00000005620	0.0736	0.5303	ortholog_one2one	0.138789364510654
ENSG00000043514	ENSRNOG00000014274	0.0704	0.4292	ortholog_one2one	0.164026095060578
ENSG00000043591	ENSRNOG00000017002	0.0316	1.2382	ortholog_one2one	0.0255209174608302
ENSG00000044012	ENSRNOG00000008979	0.2478	1.2152	ortholog_one2one	0.203917050691244
ENSG00000044115	ENSRNOG00000005796	0.0031	0.4923	ortholog_one2one	0.00629697339020922
ENSG00000044459	ENSRNOG00000043151	0.1719	0.4909	ortholog_one2one	0.350173151354655
ENSG00000044524	ENSRNOG00000030285	0.0198	0.4567	ortholog_one2one	0.0433544996715568
ENSG00000044574	ENSRNOG00000018294	0.0077	0.4436	ortholog_one2one	0.0173579801623084
ENSG00000046604	ENSRNOG00000016526	0.1536	0.9077	ortholog_one2one	0.169218904924535
ENSG00000046647	ENSRNOG00000029038	0.2181	0.6842	ortholog_one2one	0.318766442560655
ENSG00000046651	ENSRNOG00000004574	0.2075	0.5917	ortholog_one2one	0.350684468480649
ENSG00000046653	ENSRNOG00000004613	0.01	0.3052	ortholog_one2one	0.0327653997378768
ENSG00000046889	ENSRNOG00000005391	0.0291	0.6486	ortholog_one2one	0.0448658649398705
ENSG00000047056	ENSRNOG00000016834	0.0151	0.5926	ortholog_one2one	0.0254809314883564
ENSG00000047188	ENSRNOG00000039241	0.0324	0.4352	ortholog_one2one	0.0744485294117647
ENSG00000047230	ENSRNOG00000004257	0.0525	0.4545	ortholog_one2one	0.115511551155116
ENSG00000047249	ENSRNOG00000030862	0.0075	0.4473	ortholog_one2one	0.0167672702883971
ENSG00000047346	ENSRNOG00000058522	0.1593	0.7557	ortholog_one2one	0.210797935688765
ENSG00000047365	ENSRNOG00000056826	0.1022	0.5072	ortholog_one2one	0.201498422712934
ENSG00000047410	ENSRNOG00000002394	0.0277	0.6015	ortholog_one2one	0.0460515378221114
ENSG00000047457	ENSRNOG00000011913	0.1029	0.5854	ortholog_one2one	0.175777246327298
ENSG00000047578	ENSRNOG00000016635	0.1652	0.6596	ortholog_one2one	0.250454821103699
ENSG00000047579	ENSRNOG00000048719	0.1744	0.8217	ortholog_one2one	0.212242911038092
ENSG00000047597	ENSRNOG00000003749	0.1098	0.6532	ortholog_one2one	0.168095529699939
